locations,weights
-0.7923851400312865,0.024227052714384818
-0.769765665299704,0.026988532561699276
-0.7352365360899435,0.0401954917600358
-0.712099871531832,0.018815868670772402
-0.6821299473515015,0.031196024691023123
-0.6538736537506885,0.009047492346109673
-0.6300710675109485,0.018859462071695355
-0.596556456209104,0.00495952103393577
-0.5786345278100945,0.01313580416958332
-0.543645280367024,0.004201397585215738
-0.528099228478202,0.007736521489800382
-0.49734799168071014,0.00355183750764691
-0.482095806041279,0.00622529834075166
-0.4526303034292653,0.0019915529914523943
-0.44064484919548097,0.005374251837516215
-0.4089802856059592,0.0026518586739200374
-0.40073422997523617,0.0035069701502457623
-0.3711610118977365,0.002677835681769825
-0.3652753381659726,0.002421438947054663
-0.33675709597315767,0.00336905661950375
-0.3316731784258745,0.0007503287738073408
-0.3066465976530183,0.0032027504780298673
-0.3000444007994701,7.478905165316767e-05
-0.27806296711717116,0.00295506552510924
-0.27104373189634867,1.0079312886777442e-05
-0.25183231792066957,0.0026597708110669823
-0.24358986430240656,8.996829869788587e-07
-0.23433733907117654,0.0008148270658731132
-0.2215243754988742,0.002211217720934292
-0.21673103104782535,1.0484473445014306e-05
-0.2038182646291655,0.000342573391412018
-0.1948047122281741,0.0020241312281945277
-0.1926535657618866,6.497668713850267e-05
-0.18998016621688846,3.503278264945205e-05
-0.16812736397920286,0.0018109070011899904
-0.1631911132344953,8.682620069627618e-05
-0.13658927883444674,5.710140769149868e-06
-0.1099186205373592,1.7264694154487104e-06
-0.0832382379468991,5.778885709111595e-07
-0.0565176283407428,1.4772147225542109e-07
-0.02960370956410442,2.98237472183259e-09
3.7873864753464416e-08,2.3449126001312384e-07
0.029603662085450035,2.9851355918282026e-09
0.05651756560700975,1.47739043061114e-07
0.0832381732664338,5.779720697972913e-07
0.10991855784384966,1.7267803922671402e-06
0.1365892135415308,5.71115492248787e-06
0.16319089354402586,8.67949083997595e-05
0.16745368513552736,4.4294084033635975e-07
0.1681289982521863,0.0018105884813497208
0.18998086582210474,3.573425891078372e-05
0.19464976438832074,0.002030020945512166
0.2020743018939572,0.0003525702377730262
